 
 235        -0.600         0.125        -0.106         0.025
 236        -0.560         0.128        -0.102         0.034
 237        -0.520         0.131        -0.097         0.043
 238        -0.480         0.134        -0.091         0.051
 239        -0.440         0.136        -0.085         0.059
 240        -0.400         0.139        -0.078         0.067
 241        -0.360         0.141        -0.072         0.074
 242        -0.320         0.143        -0.065         0.080
 243        -0.280         0.144        -0.057         0.086
 244        -0.240         0.146        -0.050         0.091
 245        -0.200         0.147        -0.042         0.096
 246        -0.160         0.148        -0.034         0.100
 247        -0.120         0.149        -0.025         0.102
 248        -0.080         0.150        -0.017         0.105
 249        -0.040         0.150        -0.008         0.106
 250         0.000         0.150         0.000         0.106
 251         0.040         0.150         0.008         0.106
 252         0.080         0.150         0.017         0.105
 253         0.120         0.149         0.025         0.102
 254         0.160         0.148         0.034         0.100
 255         0.200         0.147         0.042         0.096
 256         0.240         0.146         0.050         0.091
 257         0.280         0.144         0.057         0.086
 258         0.320         0.143         0.065         0.080
 259         0.360         0.141         0.072         0.074
 260         0.400         0.139         0.078         0.067
 261         0.440         0.136         0.085         0.059
 262         0.480         0.134         0.091         0.051
 263         0.520         0.131         0.097         0.043
 264         0.560         0.128         0.102         0.034
 265         0.600         0.125         0.106         0.025
 266         0.640         0.122         0.111         0.016
 267         0.680         0.119         0.115         0.006
 268         0.720         0.116         0.118        -0.003
 269         0.760         0.113         0.121        -0.012
 270         0.800         0.109         0.123        -0.022
 271         0.840         0.106         0.125        -0.031
 272         0.880         0.102         0.127        -0.040
 273         0.920         0.098         0.128        -0.048
 274         0.960         0.095         0.129        -0.057
 275         1.000         0.091         0.129        -0.064
 276         1.040         0.087         0.129        -0.072
 277         1.080         0.084         0.128        -0.079
 278         1.120         0.080         0.127        -0.086
 279         1.160         0.077         0.126        -0.092
 280         1.200         0.073         0.124        -0.097
 281         1.240         0.070         0.122        -0.102
 282         1.280         0.066         0.120        -0.107
 283         1.320         0.063         0.117        -0.110
 284         1.360         0.060         0.115        -0.114
 285         1.400         0.056         0.112        -0.116
 286         1.440         0.053         0.108        -0.119
 287         1.480         0.050         0.105        -0.120
 288         1.520         0.047         0.102        -0.121
 289         1.560         0.044         0.098        -0.122
 290         1.600         0.042         0.094        -0.122
 291         1.640         0.039         0.091        -0.121
 292         1.680         0.037         0.087        -0.120
 293         1.720         0.034         0.083        -0.119
 294         1.760         0.032         0.079        -0.117
 295         1.800         0.030         0.076        -0.115
 296         1.840         0.028         0.072        -0.113
 297         1.880         0.026         0.068        -0.110
 298         1.920         0.024         0.065        -0.107
 299         1.960         0.022         0.061        -0.104
 300         2.000         0.020         0.057        -0.101
 301         2.040         0.019         0.054        -0.097
 302         2.080         0.017         0.051        -0.093
 303         2.120         0.016         0.048        -0.090
 304         2.160         0.015         0.045        -0.086
 305         2.200         0.013         0.042        -0.082
 306         2.240         0.012         0.039        -0.078
 307         2.280         0.011         0.036        -0.074
 308         2.320         0.010         0.033        -0.070
 309         2.360         0.009         0.031        -0.066
 310         2.400         0.008         0.029        -0.063
 311         2.440         0.008         0.026        -0.059
 312         2.480         0.007         0.024        -0.055
 313         2.520         0.006         0.022        -0.052
 314         2.560         0.006         0.021        -0.049
 315         2.600         0.005         0.019        -0.045
 316         2.640         0.005         0.017        -0.042
 317         2.680         0.004         0.016        -0.039
 318         2.720         0.004         0.014        -0.036
 319         2.760         0.003         0.013        -0.033
 320         2.800         0.003         0.012        -0.031
 321         2.840         0.003         0.011        -0.028
 322         2.880         0.002         0.010        -0.026
 323         2.920         0.002         0.009        -0.024
 324         2.960         0.002         0.008        -0.022
 325         3.000         0.002         0.007        -0.020
 326         3.040         0.001         0.006        -0.018
 327         3.080         0.001         0.006        -0.017
 328         3.120         0.001         0.005        -0.015
 329         3.160         0.001         0.005        -0.014
 330         3.200         0.001         0.004        -0.012
 331         3.240         0.001         0.004        -0.011
 332         3.280         0.001         0.003        -0.010
 333         3.320         0.001         0.003        -0.009
 334         3.360         0.001         0.003        -0.008
 335         3.400         0.000         0.002        -0.007
 336         3.440         0.000         0.002        -0.006
 337         3.480         0.000         0.002        -0.006
 338         3.520         0.000         0.002        -0.005
 339         3.560         0.000         0.001        -0.005
 340         3.600         0.000         0.001        -0.004
 341         3.640         0.000         0.001        -0.004
 342         3.680         0.000         0.001        -0.003
 343         3.720         0.000         0.001        -0.003
 344         3.760         0.000         0.001        -0.002
 345         3.800         0.000         0.001        -0.002
 346         3.840         0.000         0.001        -0.002
 347         3.880         0.000         0.000        -0.002
 348         3.920         0.000         0.000        -0.001
 349         3.960         0.000         0.000        -0.001
 350         4.000         0.000         0.000        -0.001
 351         4.040         0.000         0.000        -0.001
 352         4.080         0.000         0.000        -0.001
 353         4.120         0.000         0.000        -0.001
 354         4.160         0.000         0.000        -0.001
 355         4.200         0.000         0.000        -0.001
 356         4.240         0.000         0.000        -0.000
 357         4.280         0.000         0.000        -0.000
 358         4.320         0.000         0.000        -0.000
 359         4.360         0.000         0.000        -0.000
 360         4.400         0.000         0.000        -0.000
 361         4.440         0.000         0.000        -0.000
 362         4.480         0.000         0.000        -0.000
 363         4.520         0.000         0.000        -0.000
 364         4.560         0.000         0.000        -0.000
 365         4.600         0.000         0.000        -0.000
 366         4.640         0.000         0.000        -0.000
 367         4.680         0.000         0.000        -0.000
 368         4.720         0.000         0.000        -0.000
 369         4.760         0.000         0.000        -0.000
 370         4.800         0.000         0.000        -0.000
 371         4.840         0.000         0.000        -0.000
 372         4.880         0.000         0.000        -0.000
 373         4.920         0.000         0.000        -0.000
 374         4.960         0.000         0.000        -0.000
 375         5.000         0.000         0.000        -0.000
 376         5.040         0.000         0.000        -0.000
 377         5.080         0.000         0.000        -0.000
 378         5.120         0.000         0.000        -0.000
 379         5.160         0.000         0.000        -0.000
 380         5.200         0.000         0.000        -0.000
 381         5.240         0.000         0.000        -0.000
 382         5.280         0.000         0.000        -0.000
 383         5.320         0.000         0.000        -0.000
 384         5.360         0.000         0.000        -0.000
 385         5.400         0.000         0.000        -0.000
 386         5.440         0.000         0.000        -0.000
 387         5.480         0.000         0.000        -0.000
 388         5.520         0.000         0.000        -0.000
 389         5.560         0.000         0.000        -0.000
 390         5.600         0.000         0.000        -0.000
 391         5.640         0.000         0.000        -0.000
 392         5.680         0.000         0.000        -0.000
 393         5.720         0.000         0.000        -0.000
 394         5.760         0.000         0.000        -0.000
 395         5.800         0.000         0.000        -0.000
 396         5.840         0.000         0.000        -0.000
 397         5.880         0.000         0.000        -0.000
 398         5.920         0.000         0.000        -0.000
 399         5.960         0.000         0.000        -0.000
 400         6.000         0.000         0.000        -0.000
 401         6.040         0.000         0.000        -0.000
 402         6.080         0.000         0.000        -0.000
 403         6.120         0.000         0.000        -0.000
 404         6.160         0.000         0.000        -0.000
 405         6.200         0.000         0.000        -0.000
 406         6.240         0.000         0.000        -0.000
 407         6.280         0.000         0.000        -0.000
 408         6.320         0.000         0.000        -0.000
 409         6.360         0.000         0.000        -0.000
 410         6.400         0.000         0.000        -0.000
 411         6.440         0.000         0.000        -0.000
 412         6.480         0.000         0.000        -0.000
 413         6.520         0.000         0.000        -0.000
 414         6.560         0.000         0.000        -0.000
 415         6.600         0.000         0.000        -0.000
 416         6.640         0.000         0.000        -0.000
 417         6.680         0.000         0.000        -0.000
 418         6.720         0.000         0.000        -0.000
 419         6.760         0.000         0.000        -0.000
 420         6.800         0.000         0.000        -0.000
 421         6.840         0.000         0.000        -0.000
 422         6.880         0.000         0.000        -0.000
 423         6.920         0.000         0.000        -0.000
 424         6.960         0.000         0.000        -0.000
 425         7.000         0.000         0.000        -0.000
 426         7.040         0.000         0.000        -0.000
 427         7.080         0.000         0.000        -0.000
 428         7.120         0.000         0.000        -0.000
 429         7.160         0.000         0.000        -0.000
 430         7.200         0.000         0.000        -0.000
 431         7.240         0.000         0.000        -0.000
 432         7.280         0.000         0.000        -0.000
 433         7.320         0.000         0.000        -0.000
 434         7.360         0.000         0.000        -0.000
 435         7.400         0.000         0.000        -0.000
 436         7.440         0.000         0.000        -0.000
 437         7.480         0.000         0.000        -0.000
 438         7.520         0.000         0.000        -0.000
 439         7.560         0.000         0.000        -0.000
 440         7.600         0.000         0.000        -0.000
 441         7.640         0.000         0.000        -0.000
 442         7.680         0.000         0.000        -0.000
 443         7.720         0.000         0.000        -0.000
 444         7.760         0.000         0.000        -0.000
 445         7.800         0.000         0.000        -0.000
 446         7.840         0.000         0.000        -0.000
 447         7.880         0.000         0.000        -0.000
 448         7.920         0.000         0.000        -0.000
 449         7.960         0.000         0.000        -0.000
 450         8.000         0.000         0.000        -0.000
 451         8.040         0.000         0.000        -0.000
 452         8.080         0.000         0.000        -0.000
 453         8.120         0.000         0.000        -0.000
 454         8.160         0.000         0.000        -0.000
 455         8.200         0.000         0.000        -0.000
 456         8.240         0.000         0.000        -0.000
 457         8.280         0.000         0.000        -0.000
 458         8.320         0.000         0.000        -0.000
 459         8.360         0.000         0.000        -0.000
 460         8.400         0.000         0.000        -0.000
 461         8.440         0.000         0.000        -0.000
 462         8.480         0.000         0.000        -0.000
 463         8.520         0.000        -0.000        -0.000
 464         8.560        -0.000         0.000        -0.000
 465         8.600        -0.000        -0.000        -0.000
 466         8.640        -0.000         0.000        -0.000
 467         8.680        -0.000         0.000        -0.000
 468         8.720        -0.000         0.000        -0.000
 469         8.760        -0.000         0.000        -0.000
 470         8.800         0.000        -0.000        -0.000
 471         8.840         0.000         0.000         0.000
 472         8.880         0.000         0.000        -0.000
 473         8.920         0.000        -0.000        -0.000
 474         8.960        -0.000         0.000        -0.000
 475         9.000        -0.000        -0.000        -0.000
 476         9.040        -0.000        -0.000        -0.000
 477         9.080         0.000         0.000        -0.000
 478         9.120        -0.000        -0.000         0.000
 479         9.160        -0.000        -0.000        -0.000
 480         9.200        -0.000        -0.000         0.000
 481         9.240        -0.000        -0.000        -0.000
 482         9.280         0.000        -0.000        -0.000
 483         9.320        -0.000        -0.000        -0.000
 484         9.360        -0.000        -0.000         0.000
 485         9.400        -0.000         0.000         0.000
 486         9.440         0.000        -0.000        -0.000
 487         9.480        -0.000         0.000        -0.000
 488         9.520        -0.000         0.000        -0.000
 489         9.560        -0.000         0.000         0.000
 490         9.600        -0.000         0.000        -0.000
 491         9.640         0.000        -0.000        -0.000
 492         9.680         0.000         0.000        -0.000
 493         9.720         0.000         0.000         0.000
 494         9.760         0.000         0.000        -0.000
 495         9.800         0.000         0.000         0.000
 496         9.840         0.000        -0.000         0.000
 497         9.880        -0.000         0.000        -0.000
 498         9.920         0.000         0.000         0.000
 499         9.960         0.000         0.000        -0.000
 500        10.000        -0.000        -0.000        -0.000
