              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.178406E-05    0.158695E+01    0.367768E-02    0.158695E+01    0.100000E+01    0.160923E+01    0.177644E-01
    0.142725E-05    0.158695E+01    0.367768E-02    0.158695E+01    0.100000E+01    0.158695E+01    0.367768E-02
    0.114180E-05    0.159217E+01    0.697921E-02    0.159217E+01    0.100000E+01    0.155737E+01    0.150313E-01
    0.913439E-06    0.159870E+01    0.111062E-01    0.156607E+01    0.100000E+01    0.156607E+01    0.952866E-02
    0.730751E-06    0.159054E+01    0.594751E-02    0.159054E+01    0.100000E+01    0.164492E+01    0.403388E-01
    0.584601E-06    0.158035E+01    0.500916E-03    0.158035E+01    0.100000E+01    0.164832E+01    0.424882E-01
    0.467681E-06    0.159309E+01    0.755952E-02    0.152937E+01    0.100000E+01    0.152937E+01    0.327429E-01
    0.374145E-06    0.159309E+01    0.755952E-02    0.159309E+01    0.100000E+01    0.159309E+01    0.755952E-02
    0.299316E-06    0.159309E+01    0.755952E-02    0.159309E+01    0.100000E+01    0.159309E+01    0.755952E-02
    0.239453E-06    0.161798E+01    0.233026E-01    0.149352E+01    0.100000E+01    0.149352E+01    0.554130E-01
    0.191562E-06    0.155575E+01    0.160553E-01    0.155575E+01    0.100000E+01    0.155575E+01    0.160553E-01
    0.153250E-06    0.155575E+01    0.160552E-01    0.155575E+01    0.100000E+01    0.155575E+01    0.160552E-01
    0.122600E-06    0.145852E+01    0.775518E-01    0.145852E+01    0.100000E+01    0.145852E+01    0.775518E-01
