              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.207692E-04    0.918355E-01    0.600744E-02    0.688766E-01    0.100000E+01    0.160712E+00    0.760513E+00
    0.166154E-04    0.860958E-01    0.568680E-01    0.860958E-01    0.100000E+01    0.478310E-01    0.476038E+00
    0.132923E-04    0.717465E-01    0.214057E+00    0.107620E+00    0.100000E+01    0.597887E-01    0.345047E+00
    0.106338E-04    0.896831E-01    0.175709E-01    0.134525E+00    0.100000E+01    0.747359E-01    0.181309E+00
    0.850706E-05    0.560519E-01    0.385982E+00    0.560519E-01    0.100000E+01    0.130788E+00    0.432709E+00
    0.680565E-05    0.700649E-01    0.232477E+00    0.700649E-01    0.100000E+01    0.163485E+00    0.790886E+00
    0.544452E-05    0.875812E-01    0.405965E-01    0.875812E-01    0.100000E+01    0.204356E+00    0.123861E+01
    0.435561E-05    0.000000E+00    0.100000E+01    0.109476E+00    0.100000E+01    0.255445E+00    0.179826E+01
    0.348449E-05    0.000000E+00    0.100000E+01    0.136846E+00    0.100000E+01   -0.456152E-01    0.149969E+01
    0.278759E-05    0.000000E+00    0.100000E+01    0.171057E+00    0.100000E+01   -0.570190E-01    0.162461E+01
    0.223007E-05    0.000000E+00    0.100000E+01    0.213821E+00    0.100000E+01   -0.712737E-01    0.178076E+01
    0.178406E-05    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.142725E-05    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.114180E-05    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.913439E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.730751E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.584601E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.467681E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.374145E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.299316E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.239453E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.191562E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.153250E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
    0.122600E-06    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01    0.000000E+00    0.100000E+01
