              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.127315E-07    0.271828E+01    0.183528E-08    0.271828E+01    0.183528E-08    0.271828E+01    0.152742E-07
    0.101852E-07    0.271828E+01    0.183528E-08    0.271828E+01    0.178754E-07    0.271828E+01    0.351142E-08
    0.814814E-08    0.271828E+01    0.222249E-07    0.271828E+01    0.217475E-08    0.271828E+01    0.245588E-07
    0.651852E-08    0.271828E+01    0.217475E-08    0.271828E+01    0.228879E-07    0.271828E+01    0.773627E-07
    0.521481E-08    0.271828E+01    0.272374E-07    0.271828E+01    0.409092E-08    0.271828E+01    0.458620E-07
    0.417185E-08    0.271828E+01    0.194053E-07    0.271828E+01    0.197551E-07    0.271828E+01    0.197551E-07
    0.333748E-08    0.271828E+01    0.487756E-07    0.271828E+01    0.174878E-09    0.271828E+01    0.174878E-09
    0.266998E-08    0.271828E+01    0.243004E-07    0.271828E+01    0.368878E-07    0.271828E+01    0.446964E-07
    0.213599E-08    0.271828E+01    0.215907E-07    0.271828E+01    0.215907E-07    0.271828E+01    0.803895E-07
    0.170879E-08    0.271828E+01    0.357731E-07    0.271828E+01    0.598333E-07    0.271828E+01    0.598333E-07
    0.136703E-08    0.271828E+01    0.359317E-07    0.271828E+01    0.359317E-07    0.271828E+01    0.123412E-06
    0.109363E-08    0.271828E+01    0.238223E-07    0.271828E+01    0.238223E-07    0.271828E+01    0.238223E-07
    0.874900E-09    0.271828E+01    0.210554E-06    0.271828E+01    0.238223E-07    0.271828E+01    0.474128E-06
    0.699920E-09    0.271828E+01    0.695433E-07    0.271828E+01    0.302957E-06    0.271828E+01    0.826139E-08
    0.559936E-09    0.271828E+01    0.695433E-07    0.271828E+01    0.695433E-07    0.271828E+01    0.695433E-07
    0.447949E-09    0.271828E+01    0.222224E-06    0.271828E+01    0.222224E-06    0.271828E+01    0.222224E-06
    0.358359E-09    0.271828E+01    0.398696E-07    0.271828E+01    0.398696E-07    0.271828E+01    0.398696E-07
    0.286687E-09    0.271828E+01    0.153841E-06    0.271828E+01    0.416017E-06    0.271828E+01    0.416017E-06
    0.229350E-09    0.271828E+01    0.296306E-06    0.271828E+01    0.296306E-06    0.271828E+01    0.653459E-06
    0.183480E-09    0.271828E+01    0.652468E-06    0.271828E+01    0.237937E-06    0.271828E+01    0.949269E-06
    0.146784E-09    0.271828E+01    0.875069E-06    0.271828E+01    0.237937E-06    0.271828E+01    0.237937E-06
    0.117427E-09    0.271828E+01    0.596817E-06    0.271828E+01    0.794439E-06    0.271828E+01    0.794439E-06
    0.939417E-10    0.271828E+01    0.596817E-06    0.271828E+01    0.596817E-06    0.271828E+01    0.596817E-06
    0.751534E-10    0.271829E+01    0.277066E-05    0.271828E+01    0.596817E-06    0.271827E+01    0.520009E-05
    0.601227E-10    0.271829E+01    0.385758E-05    0.271828E+01    0.157702E-05    0.271828E+01    0.157702E-05
    0.480982E-10    0.271829E+01    0.317825E-05    0.271828E+01    0.218372E-06    0.271828E+01    0.218372E-06
    0.384785E-10    0.271829E+01    0.402741E-05    0.271828E+01    0.218372E-06    0.271828E+01    0.218372E-06
    0.307828E-10    0.271828E+01    0.234126E-05    0.271829E+01    0.296596E-05    0.271823E+01    0.182629E-04
    0.246263E-10    0.271830E+01    0.694638E-05    0.271828E+01    0.312350E-06    0.271828E+01    0.312350E-06
    0.197010E-10    0.271827E+01    0.300466E-05    0.271830E+01    0.528787E-05    0.271821E+01    0.278823E-04
    0.157608E-10    0.271827E+01    0.300466E-05    0.271827E+01    0.300466E-05    0.271827E+01    0.300466E-05
    0.126086E-10    0.271829E+01    0.217817E-05    0.271825E+01    0.107789E-04    0.271830E+01    0.649720E-05
    0.100869E-10    0.271827E+01    0.430037E-05    0.271831E+01    0.118960E-04    0.271826E+01    0.969916E-05
    0.806953E-11    0.271829E+01    0.379781E-05    0.271829E+01    0.379781E-05    0.271815E+01    0.501901E-04
    0.645562E-11    0.271835E+01    0.240433E-04    0.271835E+01    0.240433E-04    0.271835E+01    0.240433E-04
    0.516450E-11    0.271836E+01    0.303700E-04    0.271828E+01    0.126356E-05    0.271828E+01    0.126356E-05
    0.413160E-11    0.271832E+01    0.145532E-04    0.271832E+01    0.145532E-04    0.271832E+01    0.145532E-04
    0.330528E-11    0.271832E+01    0.145532E-04    0.271832E+01    0.145532E-04    0.271832E+01    0.145532E-04
    0.264422E-11    0.271839E+01    0.392669E-04    0.271839E+01    0.392669E-04    0.271794E+01    0.125491E-03
    0.211538E-11    0.271843E+01    0.547129E-04    0.271822E+01    0.225173E-04    0.271822E+01    0.225173E-04
    0.169230E-11    0.271812E+01    0.611325E-04    0.271838E+01    0.354054E-04    0.271803E+01    0.933117E-04
    0.135384E-11    0.271831E+01    0.112709E-04    0.271831E+01    0.112709E-04    0.271875E+01    0.172167E-03
    0.108307E-11    0.271848E+01    0.716071E-04    0.271848E+01    0.716071E-04    0.271738E+01    0.330634E-03
    0.866459E-12    0.271848E+01    0.716071E-04    0.271796E+01    0.116943E-03    0.272001E+01    0.637258E-03
    0.693167E-12    0.271899E+01    0.260158E-03    0.271835E+01    0.244694E-04    0.271579E+01    0.918283E-03
    0.554534E-12    0.271803E+01    0.933746E-04    0.271883E+01    0.201235E-03    0.271563E+01    0.977205E-03
    0.443627E-12    0.271883E+01    0.201235E-03    0.271783E+01    0.167027E-03    0.271916E+01    0.323990E-03
    0.354902E-12    0.271783E+01    0.167027E-03    0.271783E+01    0.167027E-03    0.272116E+01    0.106051E-02
    0.283921E-12    0.272002E+01    0.638547E-03    0.271845E+01    0.631370E-04    0.271845E+01    0.631370E-04
    0.227137E-12    0.271963E+01    0.494695E-03    0.271767E+01    0.224568E-03    0.271767E+01    0.224568E-03
    0.181710E-12    0.271767E+01    0.224568E-03    0.271767E+01    0.224568E-03    0.272419E+01    0.217297E-02
    0.145368E-12    0.272195E+01    0.134882E-02    0.271889E+01    0.224971E-03    0.271889E+01    0.224971E-03
    0.116294E-12    0.272271E+01    0.162978E-02    0.271889E+01    0.224971E-03    0.271889E+01    0.224971E-03
    0.930354E-13    0.272080E+01    0.927376E-03    0.271126E+01    0.258465E-02    0.272398E+01    0.209805E-02
    0.744283E-13    0.272080E+01    0.927376E-03    0.272080E+01    0.927376E-03    0.272080E+01    0.927376E-03
    0.595426E-13    0.272229E+01    0.147613E-02    0.271484E+01    0.126764E-02    0.271484E+01    0.126764E-02
    0.476341E-13    0.273162E+01    0.490584E-02    0.272229E+01    0.147613E-02    0.272229E+01    0.147613E-02
    0.381073E-13    0.272696E+01    0.319099E-02    0.272696E+01    0.319099E-02    0.272696E+01    0.319099E-02
    0.304858E-13    0.272404E+01    0.211920E-02    0.272404E+01    0.211920E-02    0.274347E+01    0.926444E-02
    0.243887E-13    0.273133E+01    0.479866E-02    0.271312E+01    0.189999E-02    0.268884E+01    0.108315E-01
    0.195109E-13    0.273133E+01    0.479866E-02    0.270856E+01    0.357466E-02    0.273891E+01    0.758977E-02
    0.156087E-13    0.270287E+01    0.566799E-02    0.270287E+01    0.566799E-02    0.274081E+01    0.828755E-02
    0.124870E-13    0.270287E+01    0.566799E-02    0.270287E+01    0.566799E-02    0.270287E+01    0.566799E-02
