              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.151771E-09    0.912868E-01    0.280540E-05    0.912927E-01    0.113206E+02    0.912927E-01    0.613011E-04
    0.121417E-09    0.912854E-01    0.188320E-04    0.912927E-01    0.113206E+02    0.912927E-01    0.613011E-04
    0.971334E-10    0.912835E-01    0.388653E-04    0.912927E-01    0.113206E+02    0.912927E-01    0.613011E-04
    0.777068E-10    0.912904E-01    0.362595E-04    0.912790E-01    0.113206E+02    0.913095E-01    0.244939E-03
    0.621654E-10    0.912818E-01    0.576465E-04    0.912961E-01    0.113206E+02    0.912961E-01    0.988635E-04
    0.497323E-10    0.912783E-01    0.967740E-04    0.912961E-01    0.113206E+02    0.912961E-01    0.988635E-04
    0.397859E-10    0.912827E-01    0.478646E-04    0.912827E-01    0.113206E+02    0.912530E-01    0.373927E-03
    0.318287E-10    0.912771E-01    0.109001E-03    0.912771E-01    0.113206E+02    0.913143E-01    0.298577E-03
    0.254629E-10    0.912841E-01    0.325804E-04    0.913190E-01    0.113206E+02    0.912260E-01    0.669421E-03
    0.203704E-10    0.913016E-01    0.158472E-03    0.913016E-01    0.113206E+02    0.911853E-01    0.111521E-02
    0.162963E-10    0.912907E-01    0.390641E-04    0.912362E-01    0.113206E+02    0.913815E-01    0.103413E-02
    0.130370E-10    0.912907E-01    0.390641E-04    0.912907E-01    0.113206E+02    0.912907E-01    0.390641E-04
    0.104296E-10    0.912907E-01    0.390641E-04    0.912907E-01    0.113206E+02    0.912907E-01    0.390641E-04
    0.834370E-11    0.913332E-01    0.505500E-03    0.913332E-01    0.113206E+02    0.910494E-01    0.260407E-02
    0.667496E-11    0.912800E-01    0.775449E-04    0.912800E-01    0.113206E+02    0.916348E-01    0.380942E-02
    0.533997E-11    0.913133E-01    0.286858E-03    0.914796E-01    0.113206E+02    0.910361E-01    0.274984E-02
    0.427197E-11    0.912717E-01    0.168646E-03    0.912717E-01    0.113206E+02    0.915489E-01    0.286805E-02
    0.341758E-11    0.912197E-01    0.738026E-03    0.914796E-01    0.113206E+02    0.914796E-01    0.210887E-02
    0.273406E-11    0.912847E-01    0.263007E-04    0.916095E-01    0.113206E+02    0.907433E-01    0.595734E-02
    0.218725E-11    0.913659E-01    0.863356E-03    0.913659E-01    0.113206E+02    0.908245E-01    0.506769E-02
    0.174980E-11    0.913659E-01    0.863356E-03    0.913659E-01    0.113206E+02    0.913659E-01    0.863356E-03
    0.139984E-11    0.913659E-01    0.863356E-03    0.913659E-01    0.113206E+02    0.913659E-01    0.863356E-03
    0.111987E-11    0.912073E-01    0.874254E-03    0.920004E-01    0.113206E+02    0.920004E-01    0.781380E-02
    0.895898E-12    0.912073E-01    0.874254E-03    0.912073E-01    0.113206E+02    0.912073E-01    0.874254E-03
    0.716718E-12    0.917030E-01    0.455578E-02    0.917030E-01    0.113206E+02    0.883984E-01    0.316444E-01
    0.573375E-12    0.913932E-01    0.116201E-02    0.929422E-01    0.113206E+02    0.929422E-01    0.181309E-01
    0.458700E-12    0.910059E-01    0.308020E-02    0.929422E-01    0.113206E+02    0.929422E-01    0.181309E-01
    0.366960E-12    0.919741E-01    0.752533E-02    0.919741E-01    0.113206E+02    0.919741E-01    0.752533E-02
    0.293568E-12    0.907639E-01    0.573159E-02    0.907639E-01    0.113206E+02    0.988318E-01    0.826478E-01
    0.234854E-12    0.907639E-01    0.573159E-02    0.907639E-01    0.113206E+02    0.907639E-01    0.573159E-02
    0.187883E-12    0.898184E-01    0.160885E-01    0.898184E-01    0.113206E+02    0.961215E-01    0.529579E-01
    0.150307E-12    0.886366E-01    0.290348E-01    0.945457E-01    0.113206E+02    0.945457E-01    0.356963E-01
    0.120245E-12    0.886366E-01    0.290348E-01    0.886366E-01    0.113206E+02    0.886366E-01    0.290348E-01
    0.961963E-13    0.923298E-01    0.114221E-01    0.923298E-01    0.113206E+02    0.923298E-01    0.114221E-01
    0.769570E-13    0.923298E-01    0.114221E-01    0.923298E-01    0.113206E+02    0.923298E-01    0.114221E-01
    0.615656E-13    0.865592E-01    0.517918E-01    0.865592E-01    0.113206E+02    0.865592E-01    0.517918E-01
    0.492525E-13    0.901658E-01    0.122831E-01    0.901658E-01    0.113206E+02    0.661216E-01    0.275674E+00
    0.394020E-13    0.901658E-01    0.122831E-01    0.901658E-01    0.113206E+02    0.901658E-01    0.122831E-01
    0.315216E-13    0.845304E-01    0.740154E-01    0.845304E-01    0.113206E+02    0.122100E+00    0.337533E+00
    0.252173E-13    0.704420E-01    0.228346E+00    0.105663E+00    0.113206E+02    0.152624E+00    0.671917E+00
    0.201738E-13    0.880525E-01    0.354327E-01    0.880525E-01    0.113206E+02   -0.293508E-01    0.132152E+01
    0.161391E-13    0.110066E+00    0.205709E+00    0.110066E+00    0.113206E+02   -0.366886E-01    0.140190E+01
    0.129112E-13    0.687911E-01    0.246432E+00    0.137582E+00    0.113206E+02   -0.458607E-01    0.150238E+01
    0.103290E-13    0.859888E-01    0.580397E-01    0.000000E+00    0.113206E+02    0.000000E+00    0.100000E+01
